province;red;green;blue;x;x
4482;139;8;247;FU_PROV_4482;x
4483;194;130;168;FU_PROV_4483;x
4484;249;252;89;FU_PROV_4484;x
4485;49;118;10;FU_PROV_4485;x
4486;104;239;187;FU_PROV_4486;x
4487;160;105;108;FU_PROV_4487;x
4488;215;227;29;FU_PROV_4488;x
4489;15;92;206;FU_PROV_4489;x
4490;70;214;127;FU_PROV_4490;x
4491;126;80;48;FU_PROV_4491;x
4492;181;201;225;FU_PROV_4492;x
4493;237;67;146;FU_PROV_4493;x
4494;36;189;67;FU_PROV_4494;x
4495;92;54;244;FU_PROV_4495;x
4496;147;176;165;FU_PROV_4496;x
4497;203;42;86;FU_PROV_4497;x
4498;2;164;7;FU_PROV_4498;x
4499;58;29;184;FU_PROV_4499;x
4500;113;151;105;FU_PROV_4500;x
4501;169;17;26;FU_PROV_4501;x
4502;224;138;203;FU_PROV_4502;x
4503;24;4;124;FU_PROV_4503;x
4504;79;126;45;FU_PROV_4504;x
4505;134;247;222;FU_PROV_4505;x
4506;190;113;143;FU_PROV_4506;x
4507;245;235;64;FU_PROV_4507;x
4508;45;100;241;FU_PROV_4508;x
4509;100;222;162;FU_PROV_4509;x
4510;156;88;83;FU_PROV_4510;x
4511;211;210;4;FU_PROV_4511;x
4512;11;75;181;FU_PROV_4512;x
4513;66;197;102;FU_PROV_4513;x
4514;122;63;23;FU_PROV_4514;x
4515;177;184;200;FU_PROV_4515;x
4516;233;50;121;FU_PROV_4516;x
4517;32;172;42;FU_PROV_4517;x
4518;88;37;219;FU_PROV_4518;x
4519;143;159;140;FU_PROV_4519;x
4520;199;25;61;FU_PROV_4520;x
4521;254;146;238;FU_PROV_4521;x
4522;54;12;159;FU_PROV_4522;x
4523;109;134;80;FU_PROV_4523;x
4524;165;0;1;FU_PROV_4524;x
4525;220;121;178;FU_PROV_4525;x
4526;19;243;99;FU_PROV_4526;x
4527;75;109;20;FU_PROV_4527;x
4528;130;230;197;FU_PROV_4528;x
4529;186;96;118;FU_PROV_4529;x
4530;241;218;39;FU_PROV_4530;x
4531;41;83;216;FU_PROV_4531;x
4532;96;205;137;FU_PROV_4532;x
4533;152;71;58;FU_PROV_4533;x
4534;207;192;235;FU_PROV_4534;x
4535;7;58;156;FU_PROV_4535;x
4536;62;180;77;FU_PROV_4536;x
4537;118;45;254;FU_PROV_4537;x
4538;173;167;175;FU_PROV_4538;x
4539;229;33;96;FU_PROV_4539;x
4540;28;155;17;FU_PROV_4540;x
4541;84;20;194;FU_PROV_4541;x
4542;139;142;115;FU_PROV_4542;x
4543;195;8;36;FU_PROV_4543;x
4544;250;129;213;FU_PROV_4544;x
4545;49;251;134;FU_PROV_4545;x
4546;105;117;55;FU_PROV_4546;x
4547;160;238;232;FU_PROV_4547;x
4548;216;104;153;FU_PROV_4548;x
4549;15;226;74;FU_PROV_4549;x
4550;71;91;251;FU_PROV_4550;x
4551;126;213;172;FU_PROV_4551;x
4552;182;79;93;FU_PROV_4552;x
4553;237;201;14;FU_PROV_4553;x
4554;37;66;191;FU_PROV_4554;x
4555;92;188;112;FU_PROV_4555;x
4556;148;54;33;FU_PROV_4556;x
4557;203;175;210;FU_PROV_4557;x
4558;3;41;131;FU_PROV_4558;x
4559;58;163;52;FU_PROV_4559;x
4560;114;28;229;FU_PROV_4560;x
4561;169;150;150;FU_PROV_4561;x
4562;225;16;71;FU_PROV_4562;x
4563;24;137;248;FU_PROV_4563;x
4564;80;3;169;FU_PROV_4564;x
4565;135;125;90;FU_PROV_4565;x
4566;190;247;11;FU_PROV_4566;x
4567;246;112;188;FU_PROV_4567;x
4568;45;234;109;FU_PROV_4568;x
4569;101;100;30;FU_PROV_4569;x
4570;156;221;207;FU_PROV_4570;x
4571;212;87;128;FU_PROV_4571;x
4572;11;209;49;FU_PROV_4572;x
4573;67;74;226;FU_PROV_4573;x
4574;122;196;147;FU_PROV_4574;x
4575;178;62;68;FU_PROV_4575;x
4576;233;183;245;FU_PROV_4576;x
4577;33;49;166;FU_PROV_4577;x
4578;88;171;87;FU_PROV_4578;x
4579;144;37;8;FU_PROV_4579;x
4580;199;158;185;FU_PROV_4580;x
4581;255;24;106;FU_PROV_4581;x
4582;54;146;27;FU_PROV_4582;x
4583;110;11;204;FU_PROV_4583;x
4584;165;133;125;FU_PROV_4584;x
4585;220;255;46;FU_PROV_4585;x
4586;20;120;223;FU_PROV_4586;x
4587;75;242;144;FU_PROV_4587;x
4588;131;108;65;FU_PROV_4588;x
4589;186;229;242;FU_PROV_4589;x
4590;242;95;163;FU_PROV_4590;x
4591;41;217;84;FU_PROV_4591;x
4592;97;83;5;FU_PROV_4592;x
4593;152;204;182;FU_PROV_4593;x
4594;208;70;103;FU_PROV_4594;x
4595;7;192;24;FU_PROV_4595;x
4596;63;57;201;FU_PROV_4596;x
4597;118;179;122;FU_PROV_4597;x
4598;174;45;43;FU_PROV_4598;x
4599;229;166;220;FU_PROV_4599;x
4600;29;32;141;FU_PROV_4600;x
4601;84;154;62;FU_PROV_4601;x
4602;140;19;239;FU_PROV_4602;x
4603;195;141;160;FU_PROV_4603;x
4604;251;7;81;FU_PROV_4604;x
4605;50;129;2;FU_PROV_4605;x
4606;105;250;179;FU_PROV_4606;x
4607;161;116;100;FU_PROV_4607;x
4608;216;238;21;FU_PROV_4608;x
4609;16;103;198;FU_PROV_4609;x
4610;71;225;119;FU_PROV_4610;x
4611;127;91;40;FU_PROV_4611;x
4612;182;212;217;FU_PROV_4612;x
4613;238;78;138;FU_PROV_4613;x
4614;37;200;59;FU_PROV_4614;x
4615;93;65;236;FU_PROV_4615;x
4616;148;187;157;FU_PROV_4616;x
4617;204;53;78;FU_PROV_4617;x
4618;3;174;255;FU_PROV_4618;x
4619;59;40;176;FU_PROV_4619;x
4620;114;162;97;FU_PROV_4620;x
4621;170;28;18;FU_PROV_4621;x
4622;225;149;195;FU_PROV_4622;x
4623;25;15;116;FU_PROV_4623;x
4624;80;137;37;FU_PROV_4624;x
4625;136;2;214;FU_PROV_4625;x
4626;191;124;135;FU_PROV_4626;x
4627;246;246;56;FU_PROV_4627;x
4628;46;111;233;FU_PROV_4628;x
4629;101;233;154;FU_PROV_4629;x
4630;157;99;75;FU_PROV_4630;x
4631;212;220;252;FU_PROV_4631;x
4632;12;86;173;FU_PROV_4632;x
4633;67;208;94;FU_PROV_4633;x
4634;123;74;15;FU_PROV_4634;x
4635;178;195;192;FU_PROV_4635;x
4636;234;61;113;FU_PROV_4636;x
4637;33;183;34;FU_PROV_4637;x
4638;89;48;211;FU_PROV_4638;x
4639;144;170;132;FU_PROV_4639;x
4640;200;36;53;FU_PROV_4640;x
4641;255;157;230;FU_PROV_4641;x
4642;55;23;151;FU_PROV_4642;x
4643;110;145;72;FU_PROV_4643;x
4644;166;10;249;FU_PROV_4644;x
4645;221;132;170;FU_PROV_4645;x
4646;20;254;91;FU_PROV_4646;x
4647;76;120;12;FU_PROV_4647;x
4648;131;241;189;FU_PROV_4648;x
4649;187;107;110;FU_PROV_4649;x
4650;242;229;31;FU_PROV_4650;x
4651;42;94;208;FU_PROV_4651;x
4652;97;216;129;FU_PROV_4652;x
4653;153;82;50;FU_PROV_4653;x
4654;208;203;227;FU_PROV_4654;x
4655;8;69;148;FU_PROV_4655;x
4656;63;191;69;FU_PROV_4656;x
4657;119;56;246;FU_PROV_4657;x
4658;174;178;167;FU_PROV_4658;x
4659;230;44;88;FU_PROV_4659;x
4660;29;166;9;FU_PROV_4660;x
4661;85;31;186;FU_PROV_4661;x
4662;140;153;107;FU_PROV_4662;x
4663;196;19;28;FU_PROV_4663;x
4664;251;140;205;FU_PROV_4664;x
4665;51;6;126;FU_PROV_4665;x
4666;106;128;47;FU_PROV_4666;x
4667;161;249;224;FU_PROV_4667;x
4668;217;115;145;FU_PROV_4668;x
4669;16;237;66;FU_PROV_4669;x
4670;72;102;243;FU_PROV_4670;x
4671;127;224;164;FU_PROV_4671;x
4672;183;90;85;FU_PROV_4672;x
4673;238;212;6;FU_PROV_4673;x
4674;38;77;183;FU_PROV_4674;x
4675;93;199;104;FU_PROV_4675;x
4676;149;65;25;FU_PROV_4676;x
4677;204;186;202;FU_PROV_4677;x
4678;4;52;123;FU_PROV_4678;x
4679;59;174;44;FU_PROV_4679;x
4680;115;39;221;FU_PROV_4680;x
4681;170;161;142;FU_PROV_4681;x
4682;226;27;63;FU_PROV_4682;x
4683;25;148;240;FU_PROV_4683;x
4684;81;14;161;FU_PROV_4684;x
4685;136;136;82;FU_PROV_4685;x
4686;192;2;3;FU_PROV_4686;x
4687;247;123;180;FU_PROV_4687;x
4688;46;245;101;FU_PROV_4688;x
4689;102;111;22;FU_PROV_4689;x
4690;157;232;199;FU_PROV_4690;x
4691;213;98;120;FU_PROV_4691;x
4692;12;220;41;FU_PROV_4692;x
4693;68;85;218;FU_PROV_4693;x
4694;123;207;139;FU_PROV_4694;x
4695;179;73;60;FU_PROV_4695;x
4696;234;194;237;FU_PROV_4696;x
4697;34;60;158;FU_PROV_4697;x
4698;89;182;79;FU_PROV_4698;x
4699;145;48;0;FU_PROV_4699;x
4700;200;169;177;FU_PROV_4700;x
4701;0;35;98;FU_PROV_4701;x
4702;55;157;19;FU_PROV_4702;x
4703;111;22;196;FU_PROV_4703;x
4704;166;144;117;FU_PROV_4704;x
4705;222;10;38;FU_PROV_4705;x
4706;21;131;215;FU_PROV_4706;x
4707;76;253;136;FU_PROV_4707;x
4708;132;119;57;FU_PROV_4708;x
4709;187;240;234;FU_PROV_4709;x
4710;243;106;155;FU_PROV_4710;x
4711;42;228;76;FU_PROV_4711;x
4712;98;93;253;FU_PROV_4712;x
4713;153;215;174;FU_PROV_4713;x
4714;209;81;95;FU_PROV_4714;x
4715;8;203;16;FU_PROV_4715;x
4716;64;68;193;FU_PROV_4716;x
4717;119;190;114;FU_PROV_4717;x
4718;175;56;35;FU_PROV_4718;x
4719;230;177;212;FU_PROV_4719;x
4720;30;43;133;FU_PROV_4720;x
4721;85;165;54;FU_PROV_4721;x
4722;141;30;231;FU_PROV_4722;x
4723;196;152;152;FU_PROV_4723;x
4724;252;18;73;FU_PROV_4724;x
4725;51;139;250;FU_PROV_4725;x
4726;107;5;171;FU_PROV_4726;x
4727;162;127;92;FU_PROV_4727;x
4728;217;249;13;FU_PROV_4728;x
4729;17;114;190;FU_PROV_4729;x
4730;72;236;111;FU_PROV_4730;x
4731;128;102;32;FU_PROV_4731;x
4732;183;223;209;FU_PROV_4732;x
4733;239;89;130;FU_PROV_4733;x
4734;38;211;51;FU_PROV_4734;x
4735;94;76;228;FU_PROV_4735;x
4736;149;198;149;FU_PROV_4736;x
4737;205;64;70;FU_PROV_4737;x
4738;4;185;247;FU_PROV_4738;x
4739;60;51;168;FU_PROV_4739;x
4740;115;173;89;FU_PROV_4740;x
4741;171;39;10;FU_PROV_4741;x
4742;226;160;187;FU_PROV_4742;x
4743;26;26;108;FU_PROV_4743;x
4744;81;148;29;FU_PROV_4744;x
4745;137;13;206;FU_PROV_4745;x
4746;192;135;127;FU_PROV_4746;x
4747;248;1;48;FU_PROV_4747;x
4748;47;122;225;FU_PROV_4748;x
4749;102;244;146;FU_PROV_4749;x
4750;158;110;67;FU_PROV_4750;x
4751;213;231;244;FU_PROV_4751;x
4752;13;97;165;FU_PROV_4752;x
4753;68;219;86;FU_PROV_4753;x
4754;124;85;7;FU_PROV_4754;x
4755;179;206;184;FU_PROV_4755;x
4756;235;72;105;FU_PROV_4756;x
4757;34;194;26;FU_PROV_4757;x
4758;90;59;203;FU_PROV_4758;x
4759;145;181;124;FU_PROV_4759;x
4760;201;47;45;FU_PROV_4760;x
4761;0;168;222;FU_PROV_4761;x
4762;56;34;143;FU_PROV_4762;x
4763;111;156;64;FU_PROV_4763;x
4764;167;21;241;FU_PROV_4764;x
4765;222;143;162;FU_PROV_4765;x
4766;22;9;83;FU_PROV_4766;x
4767;77;131;4;FU_PROV_4767;x
4768;132;252;181;FU_PROV_4768;x
4769;188;118;102;FU_PROV_4769;x
4770;243;240;23;FU_PROV_4770;x
4771;43;105;200;FU_PROV_4771;x
4772;98;227;121;FU_PROV_4772;x
4773;154;93;42;FU_PROV_4773;x
4774;209;214;219;FU_PROV_4774;x
4775;9;80;140;FU_PROV_4775;x
4776;64;202;61;FU_PROV_4776;x
4777;120;67;238;FU_PROV_4777;x
4778;175;189;159;FU_PROV_4778;x
4779;231;55;80;FU_PROV_4779;x
4780;30;177;1;FU_PROV_4780;x
4781;86;42;178;FU_PROV_4781;x
4782;141;164;99;FU_PROV_4782;x
4783;197;30;20;FU_PROV_4783;x
4784;252;151;197;FU_PROV_4784;x
4785;52;17;118;FU_PROV_4785;x
4786;107;139;39;FU_PROV_4786;x
4787;163;4;216;FU_PROV_4787;x
4788;218;126;137;FU_PROV_4788;x
4789;17;248;58;FU_PROV_4789;x
4790;73;113;235;FU_PROV_4790;x
4791;128;235;156;FU_PROV_4791;x
4792;184;101;77;FU_PROV_4792;x
4793;239;222;254;FU_PROV_4793;x
4794;39;88;175;FU_PROV_4794;x
4795;94;210;96;FU_PROV_4795;x
4796;150;76;17;FU_PROV_4796;x
4797;205;197;194;FU_PROV_4797;x
4798;5;63;115;FU_PROV_4798;x
4799;60;185;36;FU_PROV_4799;x
4800;116;50;213;FU_PROV_4800;x
4801;171;172;134;FU_PROV_4801;x
4802;227;38;55;FU_PROV_4802;x
4803;26;159;232;FU_PROV_4803;x
4804;82;25;153;FU_PROV_4804;x
4805;137;147;74;FU_PROV_4805;x
4806;193;12;251;FU_PROV_4806;x
4807;248;134;172;FU_PROV_4807;x
4808;48;0;93;FU_PROV_4808;x
4809;103;122;14;FU_PROV_4809;x
4810;158;243;191;FU_PROV_4810;x
4811;214;109;112;FU_PROV_4811;x
4812;13;231;33;FU_PROV_4812;x
4813;69;96;210;FU_PROV_4813;x
4814;124;218;131;FU_PROV_4814;x
4815;180;84;52;FU_PROV_4815;x
4816;235;205;229;FU_PROV_4816;x
4817;35;71;150;FU_PROV_4817;x
4818;90;193;71;FU_PROV_4818;x
4819;146;58;248;FU_PROV_4819;x
4820;201;180;169;FU_PROV_4820;x
4821;1;46;90;FU_PROV_4821;x
4822;56;168;11;FU_PROV_4822;x
4823;112;33;188;FU_PROV_4823;x
4824;167;155;109;FU_PROV_4824;x
4825;223;21;30;FU_PROV_4825;x
4826;22;142;207;FU_PROV_4826;x
4827;78;8;128;FU_PROV_4827;x
4828;133;130;49;FU_PROV_4828;x
4829;188;251;226;FU_PROV_4829;x
4830;244;117;147;FU_PROV_4830;x
4831;43;239;68;FU_PROV_4831;x
4832;99;104;245;FU_PROV_4832;x
4833;154;226;166;FU_PROV_4833;x
4834;210;92;87;FU_PROV_4834;x
4835;9;214;8;FU_PROV_4835;x
4836;65;79;185;FU_PROV_4836;x
4837;120;201;106;FU_PROV_4837;x
4838;176;67;27;FU_PROV_4838;x
4839;231;188;204;FU_PROV_4839;x
4840;31;54;125;FU_PROV_4840;x
4841;86;176;46;FU_PROV_4841;x
4842;142;41;223;FU_PROV_4842;x
4843;197;163;144;FU_PROV_4843;x
4844;253;29;65;FU_PROV_4844;x
4845;52;150;242;FU_PROV_4845;x
4846;108;16;163;FU_PROV_4846;x
4847;163;138;84;FU_PROV_4847;x
4848;219;4;5;FU_PROV_4848;x
4849;18;125;182;FU_PROV_4849;x
4850;73;247;103;FU_PROV_4850;x
4851;129;113;24;FU_PROV_4851;x
4852;184;234;201;FU_PROV_4852;x
4853;240;100;122;FU_PROV_4853;x
4854;39;222;43;FU_PROV_4854;x
4855;95;87;220;FU_PROV_4855;x
4856;150;209;141;FU_PROV_4856;x
4857;206;75;62;FU_PROV_4857;x
4858;5;196;239;FU_PROV_4858;x
4859;61;62;160;FU_PROV_4859;x
4860;116;184;81;FU_PROV_4860;x
4861;172;50;2;FU_PROV_4861;x
4862;227;171;179;FU_PROV_4862;x
4863;27;37;100;FU_PROV_4863;x
4864;82;159;21;FU_PROV_4864;x
4865;138;24;198;FU_PROV_4865;x
4866;193;146;119;FU_PROV_4866;x
4867;249;12;40;FU_PROV_4867;x
4868;48;133;217;FU_PROV_4868;x
4869;103;255;138;FU_PROV_4869;x
4870;159;121;59;FU_PROV_4870;x
4871;214;242;236;FU_PROV_4871;x
4872;14;108;157;FU_PROV_4872;x
4873;69;230;78;FU_PROV_4873;x
4874;125;95;255;FU_PROV_4874;x
4875;180;217;176;FU_PROV_4875;x
4876;236;83;97;FU_PROV_4876;x
4877;35;205;18;FU_PROV_4877;x
4878;91;70;195;FU_PROV_4878;x
4879;146;192;116;FU_PROV_4879;x
4880;202;58;37;FU_PROV_4880;x
4881;1;179;214;FU_PROV_4881;x
4882;57;45;135;FU_PROV_4882;x
4883;112;167;56;FU_PROV_4883;x
4884;168;32;233;FU_PROV_4884;x
4885;223;154;154;FU_PROV_4885;x
4886;23;20;75;FU_PROV_4886;x
4887;78;141;252;FU_PROV_4887;x
4888;134;7;173;FU_PROV_4888;x
4889;189;129;94;FU_PROV_4889;x
4890;244;251;15;FU_PROV_4890;x
4891;44;116;192;FU_PROV_4891;x
4892;99;238;113;FU_PROV_4892;x
4893;155;104;34;FU_PROV_4893;x
4894;210;225;211;FU_PROV_4894;x
4895;10;91;132;FU_PROV_4895;x
4896;65;213;53;FU_PROV_4896;x
4897;121;78;230;FU_PROV_4897;x
4898;176;200;151;FU_PROV_4898;x
4899;232;66;72;FU_PROV_4899;x
4900;31;187;249;FU_PROV_4900;x
4901;87;53;170;FU_PROV_4901;x
4902;142;175;91;FU_PROV_4902;x
4903;198;41;12;FU_PROV_4903;x
4904;253;162;189;FU_PROV_4904;x
4905;53;28;110;FU_PROV_4905;x
4906;108;150;31;FU_PROV_4906;x
4907;164;15;208;FU_PROV_4907;x
4908;219;137;129;FU_PROV_4908;x
4909;19;3;50;FU_PROV_4909;x
4910;74;124;227;FU_PROV_4910;x
4911;129;246;148;FU_PROV_4911;x
4912;185;112;69;FU_PROV_4912;x
4913;240;233;246;FU_PROV_4913;x
4914;40;99;167;FU_PROV_4914;x
4915;95;221;88;FU_PROV_4915;x
4916;151;87;9;FU_PROV_4916;x
4917;206;208;186;FU_PROV_4917;x
4918;6;74;107;FU_PROV_4918;x
4919;61;196;28;FU_PROV_4919;x
4920;117;61;205;FU_PROV_4920;x
4921;172;183;126;FU_PROV_4921;x
4922;228;49;47;FU_PROV_4922;x
4923;27;170;224;FU_PROV_4923;x
4924;83;36;145;FU_PROV_4924;x
4925;138;158;66;FU_PROV_4925;x
4926;194;23;243;FU_PROV_4926;x
4927;249;145;164;FU_PROV_4927;x
4928;49;11;85;FU_PROV_4928;x
4929;104;133;6;FU_PROV_4929;x
4930;159;254;183;FU_PROV_4930;x
4931;215;120;104;FU_PROV_4931;x
4932;14;242;25;FU_PROV_4932;x
4933;70;107;202;FU_PROV_4933;x
4934;125;229;123;FU_PROV_4934;x
4935;181;95;44;FU_PROV_4935;x
4936;236;216;221;FU_PROV_4936;x
4937;36;82;142;FU_PROV_4937;x
4938;91;204;63;FU_PROV_4938;x
4939;147;69;240;FU_PROV_4939;x
4940;202;191;161;FU_PROV_4940;x
4941;2;57;82;FU_PROV_4941;x
4942;57;179;3;FU_PROV_4942;x
4943;113;44;180;FU_PROV_4943;x
4944;168;166;101;FU_PROV_4944;x
4945;224;32;22;FU_PROV_4945;x
4946;23;153;199;FU_PROV_4946;x
4947;79;19;120;FU_PROV_4947;x
4948;134;141;41;FU_PROV_4948;x
4949;190;6;218;FU_PROV_4949;x
4950;245;128;139;FU_PROV_4950;x
4951;44;250;60;FU_PROV_4951;x
4952;100;115;237;FU_PROV_4952;x
4953;155;237;158;FU_PROV_4953;x
4954;211;103;79;FU_PROV_4954;x
4955;10;225;0;FU_PROV_4955;x
4956;66;90;177;FU_PROV_4956;x
4957;121;212;98;FU_PROV_4957;x
4958;177;78;19;FU_PROV_4958;x
4959;232;199;196;FU_PROV_4959;x
4960;32;65;117;FU_PROV_4960;x
4961;87;187;38;FU_PROV_4961;x
4962;143;52;215;FU_PROV_4962;x
4963;198;174;136;FU_PROV_4963;x
4964;254;40;57;FU_PROV_4964;x
4965;53;161;234;FU_PROV_4965;x
4966;109;27;155;FU_PROV_4966;x
4967;164;149;76;FU_PROV_4967;x
4968;220;14;253;FU_PROV_4968;x
4969;19;136;174;FU_PROV_4969;x
4970;75;2;95;FU_PROV_4970;x
4971;130;124;16;FU_PROV_4971;x
4972;185;245;193;FU_PROV_4972;x
4973;241;111;114;FU_PROV_4973;x
4974;40;233;35;FU_PROV_4974;x
4975;96;98;212;FU_PROV_4975;x
4976;151;220;133;FU_PROV_4976;x
4977;207;86;54;FU_PROV_4977;x
4978;6;207;231;FU_PROV_4978;x
4979;62;73;152;FU_PROV_4979;x
4980;117;195;73;FU_PROV_4980;x
4981;173;60;250;FU_PROV_4981;x
4982;228;182;171;FU_PROV_4982;x
4983;28;48;92;FU_PROV_4983;x
4984;83;170;13;FU_PROV_4984;x
4985;139;35;190;FU_PROV_4985;x
4986;194;157;111;FU_PROV_4986;x
4987;250;23;32;FU_PROV_4987;x
4988;49;144;209;FU_PROV_4988;x
4989;105;10;130;FU_PROV_4989;x
4990;160;132;51;FU_PROV_4990;x
4991;215;253;228;FU_PROV_4991;x
4992;15;119;149;FU_PROV_4992;x
4993;70;241;70;FU_PROV_4993;x
4994;126;106;247;FU_PROV_4994;x
4995;181;228;168;FU_PROV_4995;x
4996;237;94;89;FU_PROV_4996;x
4997;36;216;10;FU_PROV_4997;x
4998;92;81;187;FU_PROV_4998;x
4999;147;203;108;FU_PROV_4999;x
5000;203;69;29;FU_PROV_5000;x
5001;2;190;206;FU_PROV_5001;x
5002;58;56;127;FU_PROV_5002;x
5003;113;178;48;FU_PROV_5003;x
5004;169;43;225;FU_PROV_5004;x
5005;224;165;146;FU_PROV_5005;x
5006;24;31;67;FU_PROV_5006;x
5007;79;152;244;FU_PROV_5007;x
5008;135;18;165;FU_PROV_5008;x
5009;190;140;86;FU_PROV_5009;x
5010;246;6;7;FU_PROV_5010;x
5011;45;127;184;FU_PROV_5011;x
5012;100;249;105;FU_PROV_5012;x
5013;156;115;26;FU_PROV_5013;x
5014;211;236;203;FU_PROV_5014;x
5015;11;102;124;FU_PROV_5015;x
5016;66;224;45;FU_PROV_5016;x
5017;122;89;222;FU_PROV_5017;x
5018;177;211;143;FU_PROV_5018;x
5019;233;77;64;FU_PROV_5019;x
5020;32;198;241;FU_PROV_5020;x
5021;88;64;162;FU_PROV_5021;x
5022;143;186;83;FU_PROV_5022;x
5023;199;52;4;FU_PROV_5023;x
5024;254;173;181;FU_PROV_5024;x
5025;54;39;102;FU_PROV_5025;x
5026;109;161;23;FU_PROV_5026;x
5027;165;26;200;FU_PROV_5027;x
5028;220;148;121;FU_PROV_5028;x
5029;20;14;42;FU_PROV_5029;x
5030;75;135;219;FU_PROV_5030;x
5031;131;1;140;FU_PROV_5031;x
5032;186;123;61;FU_PROV_5032;x
5033;241;244;238;FU_PROV_5033;x
5034;41;110;159;FU_PROV_5034;x
5035;96;232;80;FU_PROV_5035;x
5036;152;98;1;FU_PROV_5036;x
5037;207;219;178;FU_PROV_5037;x
5038;7;85;99;FU_PROV_5038;x
5039;62;207;20;FU_PROV_5039;x
5040;118;72;197;FU_PROV_5040;x
5041;173;194;118;FU_PROV_5041;x
5042;229;60;39;FU_PROV_5042;x
5043;28;181;216;FU_PROV_5043;x
5044;84;47;137;FU_PROV_5044;x
5045;139;169;58;FU_PROV_5045;x
5046;195;34;235;FU_PROV_5046;x
5047;250;156;156;FU_PROV_5047;x
5048;50;22;77;FU_PROV_5048;x
5049;105;143;254;FU_PROV_5049;x
5050;161;9;175;FU_PROV_5050;x
5051;216;131;96;FU_PROV_5051;x
5052;15;253;17;FU_PROV_5052;x
5053;71;118;194;FU_PROV_5053;x
5054;126;240;115;FU_PROV_5054;x
5055;182;106;36;FU_PROV_5055;x
5056;237;227;213;FU_PROV_5056;x
5057;37;93;134;FU_PROV_5057;x
5058;92;215;55;FU_PROV_5058;x
5059;148;80;232;FU_PROV_5059;x
5060;203;202;153;FU_PROV_5060;x
5061;3;68;74;FU_PROV_5061;x
5062;58;189;251;FU_PROV_5062;x
5063;114;55;172;FU_PROV_5063;x
5064;169;177;93;FU_PROV_5064;x
5065;225;43;14;FU_PROV_5065;x
5066;24;164;191;FU_PROV_5066;x
5067;80;30;112;FU_PROV_5067;x
5068;135;152;33;FU_PROV_5068;x
5069;191;17;210;FU_PROV_5069;x
5070;246;139;131;FU_PROV_5070;x
5071;46;5;52;FU_PROV_5071;x
5072;101;126;229;FU_PROV_5072;x
5073;156;248;150;FU_PROV_5073;x
5074;212;114;71;FU_PROV_5074;x
5075;11;235;248;FU_PROV_5075;x
5076;67;101;169;FU_PROV_5076;x
5077;122;223;90;FU_PROV_5077;x
5078;178;89;11;FU_PROV_5078;x
5079;233;210;188;FU_PROV_5079;x
5080;33;76;109;FU_PROV_5080;x
5081;88;198;30;FU_PROV_5081;x
5082;144;63;207;FU_PROV_5082;x
5083;199;185;128;FU_PROV_5083;x
5084;255;51;49;FU_PROV_5084;x
5085;54;172;226;FU_PROV_5085;x
5086;110;38;147;FU_PROV_5086;x
5087;165;160;68;FU_PROV_5087;x
5088;221;25;245;FU_PROV_5088;x
5089;20;147;166;FU_PROV_5089;x
5090;76;13;87;FU_PROV_5090;x
5091;131;135;8;FU_PROV_5091;x
5092;187;0;185;FU_PROV_5092;x
5093;242;122;106;FU_PROV_5093;x
5094;41;244;27;FU_PROV_5094;x
5095;97;109;204;FU_PROV_5095;x
5096;152;231;125;FU_PROV_5096;x
5097;208;97;46;FU_PROV_5097;x
5098;7;218;223;FU_PROV_5098;x
5099;63;84;144;FU_PROV_5099;x
5100;118;206;65;FU_PROV_5100;x
5101;174;71;242;FU_PROV_5101;x
5102;229;193;163;FU_PROV_5102;x
5103;29;59;84;FU_PROV_5103;x
5104;84;181;5;FU_PROV_5104;x
5105;140;46;182;FU_PROV_5105;x
5106;195;168;103;FU_PROV_5106;x
5107;251;34;24;FU_PROV_5107;x
5108;50;155;201;FU_PROV_5108;x
5109;106;21;122;FU_PROV_5109;x
5110;161;143;43;FU_PROV_5110;x
5111;217;8;220;FU_PROV_5111;x
5112;16;130;141;FU_PROV_5112;x
5113;71;252;62;FU_PROV_5113;x
5114;127;117;239;FU_PROV_5114;x
5115;182;239;160;FU_PROV_5115;x
5116;238;105;81;FU_PROV_5116;x
5117;37;227;2;FU_PROV_5117;x
5118;93;92;179;FU_PROV_5118;x
5119;148;214;100;FU_PROV_5119;x
5120;204;80;21;FU_PROV_5120;x
5121;3;201;198;FU_PROV_5121;x
5122;59;67;119;FU_PROV_5122;x
5123;114;189;40;FU_PROV_5123;x
5124;170;54;217;FU_PROV_5124;x
5125;225;176;138;FU_PROV_5125;x
5126;25;42;59;FU_PROV_5126;x
5127;80;163;236;FU_PROV_5127;x
5128;136;29;157;FU_PROV_5128;x
5129;191;151;78;FU_PROV_5129;x
5130;247;16;255;FU_PROV_5130;x
5131;46;138;176;FU_PROV_5131;x
5132;102;4;97;FU_PROV_5132;x
5133;157;126;18;FU_PROV_5133;x
5134;212;247;195;FU_PROV_5134;x
5135;12;113;116;FU_PROV_5135;x
5136;67;235;37;FU_PROV_5136;x
5137;123;100;214;FU_PROV_5137;x
5138;178;222;135;FU_PROV_5138;x
5139;234;88;56;FU_PROV_5139;x
5140;33;209;233;FU_PROV_5140;x
5141;89;75;154;FU_PROV_5141;x
5142;144;197;75;FU_PROV_5142;x
5143;200;62;252;FU_PROV_5143;x
5144;255;184;173;FU_PROV_5144;x
5145;55;50;94;FU_PROV_5145;x
5146;110;172;15;FU_PROV_5146;x
5147;166;37;192;FU_PROV_5147;x
